train_number,train_name,train_type,train_zone,sim_date,stop_seq,station_code,station_name,station_zone,lat,lon,dist_from_prev_km,cum_distance_km,scheduled_arrival_min,actual_arrival_min,delay_minutes,halt_minutes,tsr_active,tsr_speed_kmph,congestion_index,precedence_penalty_min,weather_state,priority_rank
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,12,HNK,HANAKERE,SWR,12.565639,76.979837,9.838,52.066,42.0,42.0,0.0,0,0,,0.227,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,13,MAD,MADDUR,SWR,12.604742,77.049522,8.723,60.789,50.0,50.0,0.0,0,0,,0.017,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,14,NXH,NIDAGHATTA,UNK,12.6253503,77.08806621,4.769,65.558,50.0,50.0,0.0,0,0,,0.112,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,15,SET,SETTIHALLY,SWR,12.64422829,77.14191788,6.209,71.767,50.0,53.2,3.2,0,0,,0.955,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,16,CPT,CHANNAPATNA,SWR,12.659673,77.203824,6.933,78.699,56.0,59.9,3.9,0,0,,0.062,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,17,RMGM,RAMANAGARAM,SWR,12.720096,77.283451,10.943,89.642,65.0,66.6,1.6,0,0,,0.242,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,18,KHLL,KETOHALLI,SWR,12.758926,77.335544,7.111,96.753,71.0,71.3,0.3,0,0,,0.318,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,19,BID,BIDADI,SWR,12.8004252,77.3902984,7.52,104.273,78.0,78.7,0.7,0,0,,0.362,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,20,HJL,HEJJALA,SWR,12.8482855,77.41841687,6.133,110.406,83.0,83.1,0.1,0,0,,0.101,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,21,KGI,KENGERI,SWR,12.918047,77.48431,10.545,120.951,93.0,93.0,0.0,0,0,,0.393,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,22,GNB,JNANA BHARTI HALT,SWR,12.935329,77.511242,3.495,124.445,96.0,96.3,0.3,0,0,,0.4,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,23,NYH,NAYANDAHALLI,SWR,12.941162,77.520696,1.213,125.658,97.0,101.9,4.9,0,0,,0.999,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,25,SBC,BANGALORE CITY JN,SWR,12.977595,77.568083,6.541,132.199,105.0,109.6,4.6,10,0,,0.224,0.0,foggy,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,26,BNC,BANGALORE CANT,SWR,12.9936735,77.5993269,3.828,136.027,109.0,112.9,3.9,0,0,,0.1,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,27,BNCE,BANGALORE EAST,SWR,13.00148,77.6184701,2.248,138.276,111.0,114.9,3.9,0,0,,0.044,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,28,BYPL,BAIYYAPPANAHALI,UNK,12.990198,77.650886,3.729,142.005,114.0,117.8,3.8,0,0,,0.325,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,29,KJM,KRISHNARAJAPURAM,UNK,13.000534,77.674016,2.757,144.762,116.0,119.7,3.7,0,0,,0.241,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,30,SGWF,WHITE FIELD SATELLITE,UNK,12.99601741,77.76147796,9.489,154.252,116.0,119.7,3.7,0,0,,0.014,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,31,WFD,WHITEFIELD,UNK,12.995253,77.761305,0.087,154.339,116.0,119.7,3.7,0,0,,0.202,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,32,DKN,DEVANGONTHI,UNK,12.985647,77.831087,7.636,161.974,123.0,126.4,3.4,0,0,,0.056,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,33,MLO,MALUR,UNK,12.992108,77.940033,11.826,173.801,133.0,135.6,2.6,0,0,,0.287,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,34,BFW,BYATRAYANHALLI,UNK,13.00203974,77.98850762,5.367,179.167,137.0,139.3,2.3,0,0,,0.202,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,35,TCL,TYAKAL,UNK,12.984096,78.070518,9.107,188.274,145.0,146.6,1.6,0,0,,0.076,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,36,MZV,MARALAHALLI,UNK,12.988346,78.108853,4.18,192.455,145.0,146.6,1.6,0,0,,0.229,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,37,BWT,BANGARAPET,UNK,12.984808,78.178188,7.523,199.978,145.0,146.6,1.6,0,0,,0.058,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,38,VRDP,VARADAPUR,UNK,12.92266019,78.19156805,7.061,207.039,145.0,146.6,1.6,0,0,,0.08,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,39,KSM,KAMASAMUDRAM,UNK,12.880706,78.200119,4.756,211.795,145.0,146.6,1.6,0,0,,0.364,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,40,BSM,BISANATTAM,UNK,12.84262771,78.25031624,6.895,218.69,151.0,152.7,1.7,0,0,,0.322,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,41,GDP,GUDUPULLI,UNK,12.803672,78.27491,5.087,223.776,155.0,156.2,1.2,0,0,,0.265,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,42,KPN,KUPPAM,UNK,12.746834,78.339549,9.438,233.214,164.0,164.6,0.6,0,0,,0.121,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,43,MAR,MULANUR,UNK,12.661485,78.406389,11.943,245.157,174.0,174.1,0.1,0,0,,0.085,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,44,PU,PATCHUR,UNK,12.5866573,78.4694944,10.776,255.933,183.0,183.0,0.0,0,0,,0.161,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,45,SKPT,SOMANAYAKKANPTI,UNK,12.574922,78.542452,8.025,263.958,190.0,190.0,0.0,0,0,,0.032,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,46,JTJ,JOLARPETTAI,UNK,12.560852,78.57782,4.145,268.103,197.0,197.0,0.0,0,0,,0.145,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,47,KDY,KETTANDAPATTI,UNK,12.626458,78.571491,7.327,275.43,203.0,203.0,0.0,0,0,,0.162,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,48,VN,VANIYAMBADI,UNK,12.678487,78.621651,7.943,283.373,210.0,210.0,0.0,0,0,,0.237,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,49,VGM,VINNAMANGALAM,UNK,12.728899,78.678716,8.351,291.724,217.0,217.0,0.0,0,0,,0.392,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,50,AB,AMBUR,UNK,12.782934,78.721266,7.576,299.3,223.0,223.0,0.0,0,0,,0.386,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,51,PCKM,PACHACHAKUPAM,UNK,12.822656,78.757365,5.902,305.201,228.0,228.0,0.0,0,0,,0.023,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,52,MPI,MELPATTI,UNK,12.859507,78.797049,5.941,311.143,233.0,233.0,0.0,0,0,,0.302,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,53,VLT,VALATHOOR,UNK,12.889517,78.839324,5.669,316.812,238.0,238.0,0.0,0,0,,0.249,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,54,MEH,MELALATHUR,UNK,12.917803,78.875384,5.017,321.829,242.0,242.0,0.0,0,0,,0.049,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,55,GYM,GUDIYATTAM,UNK,12.937471,78.916157,4.93,326.759,246.0,246.0,0.0,0,0,,0.022,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,56,KVN,KAVANUR,UNK,12.948577,78.969273,5.887,332.646,251.0,251.0,0.0,0,0,,0.181,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,57,VJ,VIRINCHIPURAM,UNK,12.961297,79.024717,6.172,338.819,256.0,256.0,0.0,0,0,,0.207,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,58,LTI,LATTERI,UNK,12.966994,79.065255,4.438,343.257,260.0,260.2,0.2,0,0,,0.242,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,59,KPD,KATPADI JN,UNK,12.972734,79.135341,7.621,350.878,267.0,267.0,0.0,0,0,,0.269,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,60,SVUR,SEVUR,UNK,12.971785,79.189821,5.904,356.782,271.0,271.0,0.0,0,0,,0.191,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,61,THL,TIRUVALAM,UNK,12.974779,79.245745,6.069,362.851,276.0,276.0,0.0,0,0,,0.033,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,62,MCN,MUKUNDARAYAPURM,UNK,12.977678,79.289067,4.705,367.556,280.0,280.0,0.0,0,0,,0.299,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,63,WJR,WALAJAH ROAD JN,UNK,12.970676,79.360511,7.78,375.337,287.0,287.5,0.5,0,0,,0.388,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,64,MRLM,MARUDALAM,UNK,12.99726,79.399298,5.138,380.475,291.0,291.0,0.0,0,0,,0.172,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,65,TUG,THALANGAI,UNK,13.003678,79.426128,2.993,383.468,293.0,293.0,0.0,0,0,,0.07,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,66,SHU,SHOLINGHUR,UNK,13.013974,79.484589,6.436,389.904,299.0,299.1,0.1,0,0,,0.183,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,67,MDVE,MAHENDRA VADI,UNK,13.022631,79.517851,3.73,393.634,299.0,299.1,0.1,0,0,,0.279,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,68,AVN,ANAVARDIKHANPET,UNK,13.05050406,79.56735043,6.193,399.828,299.0,299.1,0.1,0,0,,0.064,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,69,CTRE,CHITTERI,UNK,13.068172,79.597909,3.849,403.677,301.0,301.1,0.1,0,0,,0.078,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,70,MLPM,MELPAKKAM,UNK,13.080671,79.659245,6.787,410.464,301.0,301.1,0.1,0,0,,0.071,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,71,AJJ,ARAKKONAM,UNK,13.081512,79.667991,0.952,411.416,301.0,301.1,0.1,0,0,,0.358,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,72,PLMG,PULIYAMANGALAM,UNK,13.08349683,79.68623783,1.989,413.405,306.0,306.0,0.0,0,0,,0.021,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,73,MSU,MOSUR,UNK,13.08573489,79.71884098,3.54,416.945,308.0,308.2,0.2,0,0,,0.163,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,74,TO,TIRUVALANGADU,UNK,13.090096,79.763145,4.823,421.767,310.0,310.0,0.0,0,0,,0.374,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,75,MAF,MANUR,UNK,13.096025,79.801508,4.207,425.974,314.0,314.0,0.0,0,0,,0.048,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,76,SPAM,SENJI PANAMBAKKAM,UNK,13.093945,79.83276,3.393,429.367,316.0,316.5,0.5,0,0,,0.097,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,77,KBT,KADAMBATTUR,UNK,13.099513,79.862172,3.245,432.612,319.0,319.6,0.6,0,0,,0.139,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,78,EGT,EGATTUR HALT,UNK,13.106198,79.88406,2.484,435.096,321.0,321.4,0.4,0,0,,0.359,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,79,TRL,TIRUVALLUR,UNK,13.115764,79.913105,3.32,438.417,324.0,324.8,0.8,0,0,,0.159,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,80,PTLR,PUTLUR HALT,UNK,13.122922,79.9371,2.718,441.134,326.0,326.5,0.5,0,0,,0.266,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,81,SVR,SEVVAPET ROAD,UNK,13.124997,79.966688,3.212,444.347,329.0,329.7,0.7,0,0,,0.068,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,82,VEU,VEPPAMPATTU,UNK,13.123937,79.998727,3.472,447.818,331.0,331.7,0.7,0,0,,0.241,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,83,TI,TIRUNINRAVUR,UNK,13.123744,80.026949,3.056,450.874,334.0,334.6,0.6,0,0,,0.318,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,84,NEC,NEMILICHERRY HALT,UNK,13.121643,80.045378,2.009,452.884,336.0,336.5,0.5,0,0,,0.388,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,85,PAB,PATTABIRAM,UNK,13.11926,80.065424,2.187,455.071,337.0,337.5,0.5,0,0,,0.105,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,86,HC,HINDU COLLEGE,UNK,13.118538,80.074903,1.03,456.1,338.0,338.5,0.5,0,0,,0.326,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,87,AVD,AVADI,UNK,13.118247,80.100518,2.774,458.874,341.0,341.6,0.6,0,0,,0.246,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,88,ANNR,ANNANUR,UNK,13.116018,80.126743,2.851,461.725,343.0,343.6,0.6,0,0,,0.124,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,89,TMVL,TIRUMULLAIVAYIL,UNK,13.11554896,80.13704247,1.117,462.842,344.0,344.5,0.5,0,0,,0.267,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,90,ABU,AMBATTUR,UNK,13.11430598,80.15252491,1.682,464.524,345.0,345.5,0.5,0,0,,0.106,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,91,PVM,PATTARAVKKAM,UNK,13.114872,80.166656,1.532,466.056,347.0,347.2,0.2,0,0,,0.399,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,92,KOTR,KORATTUR,UNK,13.113345,80.184062,1.893,467.948,348.0,348.2,0.2,0,0,,0.293,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,93,VLK,VILLIVAKKAM,UNK,13.110062,80.209621,2.792,470.74,351.0,351.4,0.4,0,0,,0.128,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,94,PEW,PERAMBUR LOCOMOTIVE WORKS,UNK,13.107826,80.225105,1.695,472.436,352.0,352.7,0.7,0,0,,0.191,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,95,PCW,PERAMBUR CARRIAGE WORKS,UNK,13.10724,80.238659,1.469,473.905,353.0,353.6,0.6,0,0,,0.253,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,96,PER,PERAMBUR,UNK,13.10702,80.244533,0.637,474.541,354.0,354.6,0.6,0,0,,0.08,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,97,VJM,VYASARPADI JEEVA,UNK,13.108338,80.256873,1.344,475.886,355.0,355.6,0.6,0,0,,0.064,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,98,VPY,VYASARPADI,UNK,13.108535,80.256817,0.023,475.909,355.0,355.6,0.6,0,0,,0.05,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,99,BBQ,BASIN BRIDGE JN,UNK,13.102361,80.271221,1.704,477.613,355.0,355.6,0.6,0,0,,0.338,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-16,100,MAS,CHENNAI CENTRAL,UNK,13.0847613,80.2748563,1.996,479.609,360.0,362.2,2.2,0,0,,0.725,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-17,0,MYS,MYSORE JN,SWR,12.318946,76.646013,,0.0,0.0,0.0,0.0,0,0,,0.16,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-17,1,MNGT,MYSORE NEW GOOD,SWR,12.338554,76.642542,2.213,2.213,2.0,2.0,0.0,0,0,,0.288,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-17,2,NHY,NAGANAHALLI,SWR,12.380243,76.651081,4.727,6.94,7.0,7.0,0.0,0,0,,0.04,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-17,3,PLHL,PALLAHALLI HALT,UNK,12.41156327,76.66016772,3.62,10.56,7.0,7.0,0.0,0,0,,0.283,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-17,5,S,SHRIRANGAPATNA,SWR,12.4247,76.678033,2.428,12.988,7.0,7.0,0.0,0,0,,0.06,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-17,7,PANP,PANDAVAPURA,SWR,12.463018,76.681387,4.276,17.265,11.0,11.0,0.0,0,0,,0.022,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-17,8,CGKR,CHANDAGIRIKOPAL,UNK,12.485167,76.730177,5.842,23.106,16.0,16.0,0.0,0,0,,0.09,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-17,9,BDRL,BYADARAHALLI,SWR,12.5019534,76.75208323,3.023,26.13,19.0,19.0,0.0,0,0,,0.287,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-17,10,Y,YELIYUR,SWR,12.51062093,76.82957502,8.467,34.597,25.0,25.0,0.0,0,0,,0.021,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-17,11,MYA,MANDYA,SWR,12.529176,76.897256,7.631,42.228,33.0,33.0,0.0,0,0,,0.087,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-17,12,HNK,HANAKERE,SWR,12.565639,76.979837,9.838,52.066,42.0,42.1,0.1,0,0,,0.14,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-17,13,MAD,MADDUR,SWR,12.604742,77.049522,8.723,60.789,50.0,50.0,0.0,0,0,,0.056,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-17,14,NXH,NIDAGHATTA,UNK,12.6253503,77.08806621,4.769,65.558,50.0,50.0,0.0,0,0,,0.01,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-17,15,SET,SETTIHALLY,SWR,12.64422829,77.14191788,6.209,71.767,50.0,50.0,0.0,0,0,,0.042,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-17,16,CPT,CHANNAPATNA,SWR,12.659673,77.203824,6.933,78.699,56.0,56.0,0.0,0,0,,0.012,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-17,17,RMGM,RAMANAGARAM,SWR,12.720096,77.283451,10.943,89.642,65.0,65.0,0.0,0,0,,0.341,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-17,18,KHLL,KETOHALLI,SWR,12.758926,77.335544,7.111,96.753,71.0,71.0,0.0,0,0,,0.385,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-17,19,BID,BIDADI,SWR,12.8004252,77.3902984,7.52,104.273,78.0,78.0,0.0,0,0,,0.04,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-17,20,HJL,HEJJALA,SWR,12.8482855,77.41841687,6.133,110.406,83.0,83.0,0.0,0,0,,0.123,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-17,21,KGI,KENGERI,SWR,12.918047,77.48431,10.545,120.951,93.0,93.0,0.0,0,0,,0.29,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-17,22,GNB,JNANA BHARTI HALT,SWR,12.935329,77.511242,3.495,124.445,96.0,96.3,0.3,0,0,,0.182,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-17,23,NYH,NAYANDAHALLI,SWR,12.941162,77.520696,1.213,125.658,97.0,97.3,0.3,0,0,,0.078,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-17,25,SBC,BANGALORE CITY JN,SWR,12.977595,77.568083,6.541,132.199,105.0,105.0,0.0,10,0,,0.019,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-17,26,BNC,BANGALORE CANT,SWR,12.9936735,77.5993269,3.828,136.027,109.0,109.0,0.0,0,0,,0.314,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-17,27,BNCE,BANGALORE EAST,SWR,13.00148,77.6184701,2.248,138.276,111.0,111.0,0.0,0,0,,0.308,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-17,28,BYPL,BAIYYAPPANAHALI,UNK,12.990198,77.650886,3.729,142.005,114.0,114.0,0.0,0,0,,0.28,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-17,29,KJM,KRISHNARAJAPURAM,UNK,13.000534,77.674016,2.757,144.762,116.0,116.2,0.2,0,0,,0.074,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-17,30,SGWF,WHITE FIELD SATELLITE,UNK,12.99601741,77.76147796,9.489,154.252,116.0,116.2,0.2,0,0,,0.001,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-17,31,WFD,WHITEFIELD,UNK,12.995253,77.761305,0.087,154.339,116.0,116.2,0.2,0,0,,0.049,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-17,32,DKN,DEVANGONTHI,UNK,12.985647,77.831087,7.636,161.974,123.0,123.0,0.0,0,0,,0.244,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-17,33,MLO,MALUR,UNK,12.992108,77.940033,11.826,173.801,133.0,133.0,0.0,0,0,,0.091,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-17,34,BFW,BYATRAYANHALLI,UNK,13.00203974,77.98850762,5.367,179.167,137.0,137.0,0.0,0,0,,0.297,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-17,35,TCL,TYAKAL,UNK,12.984096,78.070518,9.107,188.274,145.0,145.0,0.0,0,0,,0.22,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-17,36,MZV,MARALAHALLI,UNK,12.988346,78.108853,4.18,192.455,145.0,145.0,0.0,0,0,,0.281,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-17,37,BWT,BANGARAPET,UNK,12.984808,78.178188,7.523,199.978,145.0,145.0,0.0,0,0,,0.35,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-17,38,VRDP,VARADAPUR,UNK,12.92266019,78.19156805,7.061,207.039,145.0,145.0,0.0,0,0,,0.194,0.0,clear,2
12008,MYSORE - CHENNAI CENT Shatabdi Express,Shtb,SR,2026-01-17,39,KSM,KAMASAMUDRAM,UNK,12.880706,78.200119,4.756,211.795,145.0,145.0,0.0,0,0,,0.042,0.0,clear,2
