train_number,sim_date,train_type,train_zone,priority_rank,is_train_period,cur_station_name,next_station_name,cur_stop_seq,cur_delay_minutes,cur_cum_distance_km,distance_remaining_km,cur_scheduled_min,next_scheduled_min,upcoming_dist_km,upcoming_tsr_frac,upcoming_congestion_mean,upcoming_foggy_frac,next_station_zone,target_delay_minutes,hist_avg_delay_by_train,hist_avg_delay_by_type
47201,2026-01-12,Hyd,SCR,6,True,HUPPUGUDA,YAKUTPURA KACHEGUDA,1,0.0,1.236,22.785,2.0,3.0,2.337,0.0,0.906,0.0,UNK,7.3,7.4750000000000005,11.030184453227932
47201,2026-01-12,Hyd,SCR,6,True,YAKUTPURA KACHEGUDA,KACHEGUDA DBR,2,7.3,3.573,20.448,3.0,4.0,0.742,0.0,0.127,0.0,UNK,7.3,7.4750000000000005,11.030184453227932
47201,2026-01-12,Hyd,SCR,6,True,KACHEGUDA DBR,MALAKPET KACHEGUDA,3,7.3,4.314,19.707,4.0,5.0,1.118,0.0,0.372,0.0,UNK,7.3,7.4750000000000005,11.030184453227932
47201,2026-01-12,Hyd,SCR,6,True,MALAKPET KACHEGUDA,KACHEGUDA,4,7.3,5.432,18.589,5.0,8.0,1.68,0.0,0.93,0.0,UNK,12.2,7.4750000000000005,11.030184453227932
47201,2026-01-12,Hyd,SCR,6,True,KACHEGUDA,VIDYANAGAR,5,12.2,7.112,16.909,8.0,9.0,1.913,0.0,0.035,0.0,UNK,22.4,7.4750000000000005,11.030184453227932
47201,2026-01-12,Hyd,SCR,6,True,VIDYANAGAR,KACHEGUDA JAMIA OSMANIA,6,22.4,9.025,14.996,9.0,10.0,1.155,0.0,0.22,0.0,UNK,22.5,7.4750000000000005,11.030184453227932
47201,2026-01-12,Hyd,SCR,6,True,KACHEGUDA JAMIA OSMANIA,ARTS COLLEGE,7,22.5,10.18,13.841000000000001,10.0,11.0,0.81,0.0,0.114,0.0,UNK,22.5,7.4750000000000005,11.030184453227932
47201,2026-01-12,Hyd,SCR,6,True,ARTS COLLEGE,SITAFAL MANDI,8,22.5,10.99,13.031,11.0,11.0,1.137,0.0,0.031,0.0,UNK,22.5,7.4750000000000005,11.030184453227932
47201,2026-01-12,Hyd,SCR,6,True,SITAFAL MANDI,SECUNDERABAD JN,9,22.5,12.127,11.894,11.0,22.0,2.066,0.0,0.286,0.0,UNK,20.0,7.4750000000000005,11.030184453227932
47201,2026-01-12,Hyd,SCR,6,True,SECUNDERABAD JN,JAMES STREET,10,20.0,14.193,9.828000000000001,22.0,27.0,1.546,0.0,0.4,0.0,UNK,20.4,7.4750000000000005,11.030184453227932
47201,2026-01-12,Hyd,SCR,6,True,JAMES STREET,SANJEEVAIAH PARK,11,20.4,15.738,8.283000000000001,27.0,28.0,1.231,0.0,0.174,0.0,UNK,20.3,7.4750000000000005,11.030184453227932
47201,2026-01-12,Hyd,SCR,6,True,SANJEEVAIAH PARK,NECKLACE ROAD,12,20.3,16.97,7.051000000000002,28.0,31.0,1.785,0.0,0.049,0.0,SCR,31.5,7.4750000000000005,11.030184453227932
47201,2026-01-12,Hyd,SCR,6,True,NECKLACE ROAD,KHAIRATABAD DCN,14,31.5,20.594,3.4269999999999996,31.0,32.0,1.022,0.0,0.185,0.0,SCR,31.6,7.4750000000000005,11.030184453227932
47201,2026-01-12,Hyd,SCR,6,True,KHAIRATABAD DCN,LAKDIKAPUL,15,31.6,21.616,2.405000000000001,32.0,33.0,1.149,0.0,0.033,0.0,SCR,31.5,7.4750000000000005,11.030184453227932
47201,2026-01-12,Hyd,SCR,6,True,LAKDIKAPUL,HYDERABAD DECCAN,16,31.5,22.764,1.2570000000000014,33.0,45.0,1.256,0.0,0.272,0.0,SCR,31.6,7.4750000000000005,11.030184453227932
47201,2026-01-13,Hyd,SCR,6,True,KACHEGUDA FALAKNUMA,HUPPUGUDA,0,0.0,0.0,24.021,0.0,2.0,1.236,0.0,0.298,0.0,UNK,0.0,7.4750000000000005,11.030184453227932
47201,2026-01-13,Hyd,SCR,6,True,HUPPUGUDA,YAKUTPURA KACHEGUDA,1,0.0,1.236,22.785,2.0,3.0,2.337,0.0,0.183,0.0,UNK,0.0,7.4750000000000005,11.030184453227932
47201,2026-01-13,Hyd,SCR,6,True,YAKUTPURA KACHEGUDA,KACHEGUDA DBR,2,0.0,3.573,20.448,3.0,4.0,0.742,0.0,0.143,0.0,UNK,0.0,7.4750000000000005,11.030184453227932
47201,2026-01-13,Hyd,SCR,6,True,KACHEGUDA DBR,MALAKPET KACHEGUDA,3,0.0,4.314,19.707,4.0,5.0,1.118,0.0,0.391,0.0,UNK,0.1,7.4750000000000005,11.030184453227932
47201,2026-01-13,Hyd,SCR,6,True,MALAKPET KACHEGUDA,KACHEGUDA,4,0.1,5.432,18.589,5.0,8.0,1.68,0.0,0.219,1.0,UNK,0.0,7.4750000000000005,11.030184453227932
47201,2026-01-13,Hyd,SCR,6,True,KACHEGUDA,VIDYANAGAR,5,0.0,7.112,16.909,8.0,9.0,1.913,0.0,0.031,0.0,UNK,0.0,7.4750000000000005,11.030184453227932
47201,2026-01-13,Hyd,SCR,6,True,VIDYANAGAR,KACHEGUDA JAMIA OSMANIA,6,0.0,9.025,14.996,9.0,10.0,1.155,0.0,0.237,0.0,UNK,0.0,7.4750000000000005,11.030184453227932
47201,2026-01-13,Hyd,SCR,6,True,KACHEGUDA JAMIA OSMANIA,ARTS COLLEGE,7,0.0,10.18,13.841000000000001,10.0,11.0,0.81,0.0,0.124,0.0,UNK,0.0,7.4750000000000005,11.030184453227932
47201,2026-01-13,Hyd,SCR,6,True,ARTS COLLEGE,SITAFAL MANDI,8,0.0,10.99,13.031,11.0,11.0,1.137,0.0,0.233,0.0,UNK,0.0,7.4750000000000005,11.030184453227932
47201,2026-01-13,Hyd,SCR,6,True,SITAFAL MANDI,SECUNDERABAD JN,9,0.0,12.127,11.894,11.0,22.0,2.066,0.0,0.394,0.0,UNK,0.0,7.4750000000000005,11.030184453227932
47201,2026-01-13,Hyd,SCR,6,True,SECUNDERABAD JN,JAMES STREET,10,0.0,14.193,9.828000000000001,22.0,27.0,1.546,0.0,0.268,0.0,UNK,0.0,7.4750000000000005,11.030184453227932
47201,2026-01-13,Hyd,SCR,6,True,JAMES STREET,SANJEEVAIAH PARK,11,0.0,15.738,8.283000000000001,27.0,28.0,1.231,0.0,0.295,0.0,UNK,0.0,7.4750000000000005,11.030184453227932
47201,2026-01-13,Hyd,SCR,6,True,SANJEEVAIAH PARK,NECKLACE ROAD,12,0.0,16.97,7.051000000000002,28.0,31.0,1.785,0.0,0.398,0.0,SCR,0.1,7.4750000000000005,11.030184453227932
47201,2026-01-13,Hyd,SCR,6,True,NECKLACE ROAD,KHAIRATABAD DCN,14,0.1,20.594,3.4269999999999996,31.0,32.0,1.022,0.0,0.065,0.0,SCR,0.0,7.4750000000000005,11.030184453227932
47201,2026-01-13,Hyd,SCR,6,True,KHAIRATABAD DCN,LAKDIKAPUL,15,0.0,21.616,2.405000000000001,32.0,33.0,1.149,0.0,0.123,0.0,SCR,0.0,7.4750000000000005,11.030184453227932
47201,2026-01-13,Hyd,SCR,6,True,LAKDIKAPUL,HYDERABAD DECCAN,16,0.0,22.764,1.2570000000000014,33.0,45.0,1.256,0.0,0.362,0.0,SCR,0.0,7.4750000000000005,11.030184453227932
47201,2026-01-14,Hyd,SCR,6,True,KACHEGUDA FALAKNUMA,HUPPUGUDA,0,0.0,0.0,24.021,0.0,2.0,1.236,0.0,0.119,0.0,UNK,0.4,7.4750000000000005,11.030184453227932
47201,2026-01-14,Hyd,SCR,6,True,HUPPUGUDA,YAKUTPURA KACHEGUDA,1,0.4,1.236,22.785,2.0,3.0,2.337,0.0,0.19,0.0,UNK,0.5,7.4750000000000005,11.030184453227932
47201,2026-01-14,Hyd,SCR,6,True,YAKUTPURA KACHEGUDA,KACHEGUDA DBR,2,0.5,3.573,20.448,3.0,4.0,0.742,0.0,0.276,0.0,UNK,0.5,7.4750000000000005,11.030184453227932
47201,2026-01-14,Hyd,SCR,6,True,KACHEGUDA DBR,MALAKPET KACHEGUDA,3,0.5,4.314,19.707,4.0,5.0,1.118,0.0,0.116,1.0,UNK,0.5,7.4750000000000005,11.030184453227932
47201,2026-01-14,Hyd,SCR,6,True,MALAKPET KACHEGUDA,KACHEGUDA,4,0.5,5.432,18.589,5.0,8.0,1.68,0.0,0.341,0.0,UNK,0.0,7.4750000000000005,11.030184453227932
47201,2026-01-14,Hyd,SCR,6,True,KACHEGUDA,VIDYANAGAR,5,0.0,7.112,16.909,8.0,9.0,1.913,0.0,0.038,0.0,UNK,0.0,7.4750000000000005,11.030184453227932
47201,2026-01-14,Hyd,SCR,6,True,VIDYANAGAR,KACHEGUDA JAMIA OSMANIA,6,0.0,9.025,14.996,9.0,10.0,1.155,0.0,0.244,0.0,UNK,0.1,7.4750000000000005,11.030184453227932
47201,2026-01-14,Hyd,SCR,6,True,KACHEGUDA JAMIA OSMANIA,ARTS COLLEGE,7,0.1,10.18,13.841000000000001,10.0,11.0,0.81,0.0,0.259,0.0,UNK,0.1,7.4750000000000005,11.030184453227932
47201,2026-01-14,Hyd,SCR,6,True,ARTS COLLEGE,SITAFAL MANDI,8,0.1,10.99,13.031,11.0,11.0,1.137,0.0,0.344,0.0,UNK,6.0,7.4750000000000005,11.030184453227932
47201,2026-01-14,Hyd,SCR,6,True,SITAFAL MANDI,SECUNDERABAD JN,9,6.0,12.127,11.894,11.0,22.0,2.066,0.0,0.113,0.0,UNK,5.2,7.4750000000000005,11.030184453227932
47201,2026-01-14,Hyd,SCR,6,True,SECUNDERABAD JN,JAMES STREET,10,5.2,14.193,9.828000000000001,22.0,27.0,1.546,0.0,0.324,0.0,UNK,5.1,7.4750000000000005,11.030184453227932
47201,2026-01-14,Hyd,SCR,6,True,JAMES STREET,SANJEEVAIAH PARK,11,5.1,15.738,8.283000000000001,27.0,28.0,1.231,0.0,0.204,0.0,UNK,5.0,7.4750000000000005,11.030184453227932
47201,2026-01-14,Hyd,SCR,6,True,SANJEEVAIAH PARK,NECKLACE ROAD,12,5.0,16.97,7.051000000000002,28.0,31.0,1.785,0.0,0.91,0.0,SCR,16.0,7.4750000000000005,11.030184453227932
47201,2026-01-14,Hyd,SCR,6,True,NECKLACE ROAD,KHAIRATABAD DCN,14,16.0,20.594,3.4269999999999996,31.0,32.0,1.022,0.0,0.357,0.0,SCR,15.9,7.4750000000000005,11.030184453227932
47201,2026-01-14,Hyd,SCR,6,True,KHAIRATABAD DCN,LAKDIKAPUL,15,15.9,21.616,2.405000000000001,32.0,33.0,1.149,0.0,0.377,0.0,SCR,22.5,7.4750000000000005,11.030184453227932
47201,2026-01-14,Hyd,SCR,6,True,LAKDIKAPUL,HYDERABAD DECCAN,16,22.5,22.764,1.2570000000000014,33.0,45.0,1.256,0.0,0.011,0.0,SCR,24.0,7.4750000000000005,11.030184453227932
47201,2026-01-15,Hyd,SCR,6,True,KACHEGUDA FALAKNUMA,HUPPUGUDA,0,0.0,0.0,24.021,0.0,2.0,1.236,0.0,0.025,0.0,UNK,0.0,7.4750000000000005,11.030184453227932
47201,2026-01-15,Hyd,SCR,6,True,HUPPUGUDA,YAKUTPURA KACHEGUDA,1,0.0,1.236,22.785,2.0,3.0,2.337,0.0,0.184,0.0,UNK,0.0,7.4750000000000005,11.030184453227932
47201,2026-01-15,Hyd,SCR,6,True,YAKUTPURA KACHEGUDA,KACHEGUDA DBR,2,0.0,3.573,20.448,3.0,4.0,0.742,0.0,0.363,0.0,UNK,0.0,7.4750000000000005,11.030184453227932
47201,2026-01-15,Hyd,SCR,6,True,KACHEGUDA DBR,MALAKPET KACHEGUDA,3,0.0,4.314,19.707,4.0,5.0,1.118,0.0,0.289,0.0,UNK,0.1,7.4750000000000005,11.030184453227932
47201,2026-01-15,Hyd,SCR,6,True,MALAKPET KACHEGUDA,KACHEGUDA,4,0.1,5.432,18.589,5.0,8.0,1.68,0.0,0.337,0.0,UNK,0.0,7.4750000000000005,11.030184453227932
47201,2026-01-15,Hyd,SCR,6,True,KACHEGUDA,VIDYANAGAR,5,0.0,7.112,16.909,8.0,9.0,1.913,0.0,0.084,0.0,UNK,0.0,7.4750000000000005,11.030184453227932
47201,2026-01-15,Hyd,SCR,6,True,VIDYANAGAR,KACHEGUDA JAMIA OSMANIA,6,0.0,9.025,14.996,9.0,10.0,1.155,0.0,0.301,0.0,UNK,0.0,7.4750000000000005,11.030184453227932
47201,2026-01-15,Hyd,SCR,6,True,KACHEGUDA JAMIA OSMANIA,ARTS COLLEGE,7,0.0,10.18,13.841000000000001,10.0,11.0,0.81,0.0,0.049,0.0,UNK,0.1,7.4750000000000005,11.030184453227932
47201,2026-01-15,Hyd,SCR,6,True,ARTS COLLEGE,SITAFAL MANDI,8,0.1,10.99,13.031,11.0,11.0,1.137,0.0,0.946,0.0,UNK,9.1,7.4750000000000005,11.030184453227932
47201,2026-01-15,Hyd,SCR,6,True,SITAFAL MANDI,SECUNDERABAD JN,9,9.1,12.127,11.894,11.0,22.0,2.066,0.0,0.014,0.0,UNK,8.8,7.4750000000000005,11.030184453227932
47201,2026-01-15,Hyd,SCR,6,True,SECUNDERABAD JN,JAMES STREET,10,8.8,14.193,9.828000000000001,22.0,27.0,1.546,0.0,0.286,0.0,UNK,7.7,7.4750000000000005,11.030184453227932
47201,2026-01-15,Hyd,SCR,6,True,JAMES STREET,SANJEEVAIAH PARK,11,7.7,15.738,8.283000000000001,27.0,28.0,1.231,0.0,0.356,0.0,UNK,7.5,7.4750000000000005,11.030184453227932
47201,2026-01-15,Hyd,SCR,6,True,SANJEEVAIAH PARK,NECKLACE ROAD,12,7.5,16.97,7.051000000000002,28.0,31.0,1.785,0.0,0.112,1.0,SCR,20.3,7.4750000000000005,11.030184453227932
47201,2026-01-15,Hyd,SCR,6,True,NECKLACE ROAD,KHAIRATABAD DCN,14,20.3,20.594,3.4269999999999996,31.0,32.0,1.022,0.0,0.136,0.0,SCR,20.3,7.4750000000000005,11.030184453227932
47201,2026-01-15,Hyd,SCR,6,True,KHAIRATABAD DCN,LAKDIKAPUL,15,20.3,21.616,2.405000000000001,32.0,33.0,1.149,0.0,0.08,0.0,SCR,20.3,7.4750000000000005,11.030184453227932
47201,2026-01-15,Hyd,SCR,6,True,LAKDIKAPUL,HYDERABAD DECCAN,16,20.3,22.764,1.2570000000000014,33.0,45.0,1.256,0.0,0.325,0.0,SCR,17.7,7.4750000000000005,11.030184453227932
47201,2026-01-16,Hyd,SCR,6,True,KACHEGUDA FALAKNUMA,HUPPUGUDA,0,0.0,0.0,24.021,0.0,2.0,1.236,0.0,0.728,0.0,UNK,8.5,7.4750000000000005,11.030184453227932
47201,2026-01-16,Hyd,SCR,6,True,HUPPUGUDA,YAKUTPURA KACHEGUDA,1,8.5,1.236,22.785,2.0,3.0,2.337,0.0,0.022,0.0,UNK,8.6,7.4750000000000005,11.030184453227932
47201,2026-01-16,Hyd,SCR,6,True,YAKUTPURA KACHEGUDA,KACHEGUDA DBR,2,8.6,3.573,20.448,3.0,4.0,0.742,0.0,0.222,1.0,UNK,8.6,7.4750000000000005,11.030184453227932
47201,2026-01-16,Hyd,SCR,6,True,KACHEGUDA DBR,MALAKPET KACHEGUDA,3,8.6,4.314,19.707,4.0,5.0,1.118,0.0,0.251,0.0,UNK,8.6,7.4750000000000005,11.030184453227932
47201,2026-01-16,Hyd,SCR,6,True,MALAKPET KACHEGUDA,KACHEGUDA,4,8.6,5.432,18.589,5.0,8.0,1.68,0.0,0.197,0.0,UNK,8.8,7.4750000000000005,11.030184453227932
47201,2026-01-16,Hyd,SCR,6,True,KACHEGUDA,VIDYANAGAR,5,8.8,7.112,16.909,8.0,9.0,1.913,0.0,0.017,0.0,UNK,8.8,7.4750000000000005,11.030184453227932
47201,2026-01-16,Hyd,SCR,6,True,VIDYANAGAR,KACHEGUDA JAMIA OSMANIA,6,8.8,9.025,14.996,9.0,10.0,1.155,0.0,0.147,0.0,UNK,8.8,7.4750000000000005,11.030184453227932
47201,2026-01-16,Hyd,SCR,6,True,KACHEGUDA JAMIA OSMANIA,ARTS COLLEGE,7,8.8,10.18,13.841000000000001,10.0,11.0,0.81,0.0,0.042,0.0,UNK,8.8,7.4750000000000005,11.030184453227932
47201,2026-01-16,Hyd,SCR,6,True,ARTS COLLEGE,SITAFAL MANDI,8,8.8,10.99,13.031,11.0,11.0,1.137,0.0,0.091,0.0,UNK,8.8,7.4750000000000005,11.030184453227932
47201,2026-01-16,Hyd,SCR,6,True,SITAFAL MANDI,SECUNDERABAD JN,9,8.8,12.127,11.894,11.0,22.0,2.066,0.0,0.327,0.0,UNK,7.2,7.4750000000000005,11.030184453227932
47201,2026-01-16,Hyd,SCR,6,True,SECUNDERABAD JN,JAMES STREET,10,7.2,14.193,9.828000000000001,22.0,27.0,1.546,0.0,0.095,0.0,UNK,7.1,7.4750000000000005,11.030184453227932
47201,2026-01-16,Hyd,SCR,6,True,JAMES STREET,SANJEEVAIAH PARK,11,7.1,15.738,8.283000000000001,27.0,28.0,1.231,0.0,0.353,0.0,UNK,7.1,7.4750000000000005,11.030184453227932
47201,2026-01-16,Hyd,SCR,6,True,SANJEEVAIAH PARK,NECKLACE ROAD,12,7.1,16.97,7.051000000000002,28.0,31.0,1.785,0.0,0.308,0.0,SCR,7.4,7.4750000000000005,11.030184453227932
47201,2026-01-16,Hyd,SCR,6,True,NECKLACE ROAD,KHAIRATABAD DCN,14,7.4,20.594,3.4269999999999996,31.0,32.0,1.022,0.0,0.236,0.0,SCR,7.6,7.4750000000000005,11.030184453227932
47201,2026-01-16,Hyd,SCR,6,True,KHAIRATABAD DCN,LAKDIKAPUL,15,7.6,21.616,2.405000000000001,32.0,33.0,1.149,0.0,0.375,0.0,SCR,7.6,7.4750000000000005,11.030184453227932
47201,2026-01-16,Hyd,SCR,6,True,LAKDIKAPUL,HYDERABAD DECCAN,16,7.6,22.764,1.2570000000000014,33.0,45.0,1.256,0.0,0.288,0.0,SCR,20.1,7.4750000000000005,11.030184453227932
47201,2026-01-17,Hyd,SCR,6,True,KACHEGUDA FALAKNUMA,HUPPUGUDA,0,0.0,0.0,24.021,0.0,2.0,1.236,0.0,0.353,0.0,UNK,0.1,7.4750000000000005,11.030184453227932
47201,2026-01-17,Hyd,SCR,6,True,HUPPUGUDA,YAKUTPURA KACHEGUDA,1,0.1,1.236,22.785,2.0,3.0,2.337,0.0,0.291,0.0,UNK,0.1,7.4750000000000005,11.030184453227932
47201,2026-01-17,Hyd,SCR,6,True,YAKUTPURA KACHEGUDA,KACHEGUDA DBR,2,0.1,3.573,20.448,3.0,4.0,0.742,0.0,0.051,0.0,UNK,0.2,7.4750000000000005,11.030184453227932
47201,2026-01-17,Hyd,SCR,6,True,KACHEGUDA DBR,MALAKPET KACHEGUDA,3,0.2,4.314,19.707,4.0,5.0,1.118,0.0,0.068,0.0,UNK,0.2,7.4750000000000005,11.030184453227932
47201,2026-01-17,Hyd,SCR,6,True,MALAKPET KACHEGUDA,KACHEGUDA,4,0.2,5.432,18.589,5.0,8.0,1.68,0.0,0.295,0.0,UNK,8.2,7.4750000000000005,11.030184453227932
47201,2026-01-17,Hyd,SCR,6,True,KACHEGUDA,VIDYANAGAR,5,8.2,7.112,16.909,8.0,9.0,1.913,0.0,0.249,0.0,UNK,8.2,7.4750000000000005,11.030184453227932
47201,2026-01-17,Hyd,SCR,6,True,VIDYANAGAR,KACHEGUDA JAMIA OSMANIA,6,8.2,9.025,14.996,9.0,10.0,1.155,0.0,0.215,0.0,UNK,8.2,7.4750000000000005,11.030184453227932
47201,2026-01-17,Hyd,SCR,6,True,KACHEGUDA JAMIA OSMANIA,ARTS COLLEGE,7,8.2,10.18,13.841000000000001,10.0,11.0,0.81,0.0,0.267,0.0,UNK,8.2,7.4750000000000005,11.030184453227932
47201,2026-01-17,Hyd,SCR,6,True,ARTS COLLEGE,SITAFAL MANDI,8,8.2,10.99,13.031,11.0,11.0,1.137,0.0,0.192,0.0,UNK,8.2,7.4750000000000005,11.030184453227932
47201,2026-01-17,Hyd,SCR,6,True,SITAFAL MANDI,SECUNDERABAD JN,9,8.2,12.127,11.894,11.0,22.0,2.066,0.0,0.105,0.0,UNK,6.5,7.4750000000000005,11.030184453227932
47201,2026-01-17,Hyd,SCR,6,True,SECUNDERABAD JN,JAMES STREET,10,6.5,14.193,9.828000000000001,22.0,27.0,1.546,0.0,0.224,0.0,UNK,6.2,7.4750000000000005,11.030184453227932
47201,2026-01-17,Hyd,SCR,6,True,JAMES STREET,SANJEEVAIAH PARK,11,6.2,15.738,8.283000000000001,27.0,28.0,1.231,0.0,0.395,0.0,UNK,6.3,7.4750000000000005,11.030184453227932
47201,2026-01-17,Hyd,SCR,6,True,SANJEEVAIAH PARK,NECKLACE ROAD,12,6.3,16.97,7.051000000000002,28.0,31.0,1.785,0.0,0.276,0.0,SCR,6.1,7.4750000000000005,11.030184453227932
47201,2026-01-17,Hyd,SCR,6,True,NECKLACE ROAD,KHAIRATABAD DCN,14,6.1,20.594,3.4269999999999996,31.0,32.0,1.022,0.0,0.141,0.0,SCR,6.1,7.4750000000000005,11.030184453227932
47201,2026-01-17,Hyd,SCR,6,True,KHAIRATABAD DCN,LAKDIKAPUL,15,6.1,21.616,2.405000000000001,32.0,33.0,1.149,0.0,0.122,0.0,SCR,6.1,7.4750000000000005,11.030184453227932
47201,2026-01-17,Hyd,SCR,6,True,LAKDIKAPUL,HYDERABAD DECCAN,16,6.1,22.764,1.2570000000000014,33.0,45.0,1.256,0.0,0.388,0.0,SCR,3.8,7.4750000000000005,11.030184453227932
47201,2026-01-18,Hyd,SCR,6,True,KACHEGUDA FALAKNUMA,HUPPUGUDA,0,0.0,0.0,24.021,0.0,2.0,1.236,0.0,0.171,0.0,UNK,0.0,7.4750000000000005,11.030184453227932
47201,2026-01-18,Hyd,SCR,6,True,HUPPUGUDA,YAKUTPURA KACHEGUDA,1,0.0,1.236,22.785,2.0,3.0,2.337,0.0,0.133,0.0,UNK,0.0,7.4750000000000005,11.030184453227932
47201,2026-01-18,Hyd,SCR,6,True,YAKUTPURA KACHEGUDA,KACHEGUDA DBR,2,0.0,3.573,20.448,3.0,4.0,0.742,0.0,0.4,0.0,UNK,0.0,7.4750000000000005,11.030184453227932
47201,2026-01-18,Hyd,SCR,6,True,KACHEGUDA DBR,MALAKPET KACHEGUDA,3,0.0,4.314,19.707,4.0,5.0,1.118,0.0,0.354,0.0,UNK,0.0,7.4750000000000005,11.030184453227932
47201,2026-01-18,Hyd,SCR,6,True,MALAKPET KACHEGUDA,KACHEGUDA,4,0.0,5.432,18.589,5.0,8.0,1.68,0.0,0.3,0.0,UNK,0.0,7.4750000000000005,11.030184453227932
47201,2026-01-18,Hyd,SCR,6,True,KACHEGUDA,VIDYANAGAR,5,0.0,7.112,16.909,8.0,9.0,1.913,0.0,0.002,0.0,UNK,0.2,7.4750000000000005,11.030184453227932
47201,2026-01-18,Hyd,SCR,6,True,VIDYANAGAR,KACHEGUDA JAMIA OSMANIA,6,0.2,9.025,14.996,9.0,10.0,1.155,0.0,0.114,0.0,UNK,0.1,7.4750000000000005,11.030184453227932
47201,2026-01-18,Hyd,SCR,6,True,KACHEGUDA JAMIA OSMANIA,ARTS COLLEGE,7,0.1,10.18,13.841000000000001,10.0,11.0,0.81,0.0,0.09,0.0,UNK,0.1,7.4750000000000005,11.030184453227932
47201,2026-01-18,Hyd,SCR,6,True,ARTS COLLEGE,SITAFAL MANDI,8,0.1,10.99,13.031,11.0,11.0,1.137,0.0,0.209,0.0,UNK,0.1,7.4750000000000005,11.030184453227932
47201,2026-01-18,Hyd,SCR,6,True,SITAFAL MANDI,SECUNDERABAD JN,9,0.1,12.127,11.894,11.0,22.0,2.066,0.0,0.183,0.0,UNK,0.3,7.4750000000000005,11.030184453227932
47201,2026-01-18,Hyd,SCR,6,True,SECUNDERABAD JN,JAMES STREET,10,0.3,14.193,9.828000000000001,22.0,27.0,1.546,0.0,0.32,0.0,UNK,0.1,7.4750000000000005,11.030184453227932
47201,2026-01-18,Hyd,SCR,6,True,JAMES STREET,SANJEEVAIAH PARK,11,0.1,15.738,8.283000000000001,27.0,28.0,1.231,0.0,0.001,0.0,UNK,0.1,7.4750000000000005,11.030184453227932
47201,2026-01-18,Hyd,SCR,6,True,SANJEEVAIAH PARK,NECKLACE ROAD,12,0.1,16.97,7.051000000000002,28.0,31.0,1.785,0.0,0.35,0.0,SCR,0.0,7.4750000000000005,11.030184453227932
47201,2026-01-18,Hyd,SCR,6,True,NECKLACE ROAD,KHAIRATABAD DCN,14,0.0,20.594,3.4269999999999996,31.0,32.0,1.022,0.0,0.369,0.0,SCR,0.1,7.4750000000000005,11.030184453227932
47201,2026-01-18,Hyd,SCR,6,True,KHAIRATABAD DCN,LAKDIKAPUL,15,0.1,21.616,2.405000000000001,32.0,33.0,1.149,0.0,0.126,0.0,SCR,13.7,7.4750000000000005,11.030184453227932
47201,2026-01-18,Hyd,SCR,6,True,LAKDIKAPUL,HYDERABAD DECCAN,16,13.7,22.764,1.2570000000000014,33.0,45.0,1.256,0.0,0.004,0.0,SCR,11.5,7.4750000000000005,11.030184453227932
47201,2026-01-19,Hyd,SCR,6,True,KACHEGUDA FALAKNUMA,HUPPUGUDA,0,0.0,0.0,24.021,0.0,2.0,1.236,0.0,0.208,0.0,UNK,0.2,7.4750000000000005,11.030184453227932
47201,2026-01-19,Hyd,SCR,6,True,HUPPUGUDA,YAKUTPURA KACHEGUDA,1,0.2,1.236,22.785,2.0,3.0,2.337,0.0,0.376,0.0,UNK,0.2,7.4750000000000005,11.030184453227932
47201,2026-01-19,Hyd,SCR,6,True,YAKUTPURA KACHEGUDA,KACHEGUDA DBR,2,0.2,3.573,20.448,3.0,4.0,0.742,0.0,0.34,0.0,UNK,0.1,7.4750000000000005,11.030184453227932
47201,2026-01-19,Hyd,SCR,6,True,KACHEGUDA DBR,MALAKPET KACHEGUDA,3,0.1,4.314,19.707,4.0,5.0,1.118,0.0,0.247,0.0,UNK,0.2,7.4750000000000005,11.030184453227932
47201,2026-01-19,Hyd,SCR,6,True,MALAKPET KACHEGUDA,KACHEGUDA,4,0.2,5.432,18.589,5.0,8.0,1.68,0.0,0.051,0.0,UNK,0.3,7.4750000000000005,11.030184453227932
47201,2026-01-19,Hyd,SCR,6,True,KACHEGUDA,VIDYANAGAR,5,0.3,7.112,16.909,8.0,9.0,1.913,0.0,0.373,0.0,UNK,0.3,7.4750000000000005,11.030184453227932
47201,2026-01-19,Hyd,SCR,6,True,VIDYANAGAR,KACHEGUDA JAMIA OSMANIA,6,0.3,9.025,14.996,9.0,10.0,1.155,0.0,0.176,0.0,UNK,0.3,7.4750000000000005,11.030184453227932
47201,2026-01-19,Hyd,SCR,6,True,KACHEGUDA JAMIA OSMANIA,ARTS COLLEGE,7,0.3,10.18,13.841000000000001,10.0,11.0,0.81,0.0,0.028,0.0,UNK,0.2,7.4750000000000005,11.030184453227932
47201,2026-01-19,Hyd,SCR,6,True,ARTS COLLEGE,SITAFAL MANDI,8,0.2,10.99,13.031,11.0,11.0,1.137,0.0,0.09,0.0,UNK,0.2,7.4750000000000005,11.030184453227932
47201,2026-01-19,Hyd,SCR,6,True,SITAFAL MANDI,SECUNDERABAD JN,9,0.2,12.127,11.894,11.0,22.0,2.066,0.0,0.07,0.0,UNK,1.1,7.4750000000000005,11.030184453227932
47201,2026-01-19,Hyd,SCR,6,True,SECUNDERABAD JN,JAMES STREET,10,1.1,14.193,9.828000000000001,22.0,27.0,1.546,0.0,0.098,0.0,UNK,1.3,7.4750000000000005,11.030184453227932
